"state","totalExpVote","totalVote","timeStamp","vote_Harris","vote_Trump","NAME","vote_Other","pctExpVote","pct_Harris","pct_Trump","ts_pretty","fips","leader","at_least_20pct_in","leader_margin","leader_margin_safe","leader_margin_abs","ak_district"
"MO",0,0,1-01-01,0,0,"Webster County, Missouri",0,0,NA,NA,"No voting data yet","29225","NA","lessThan20pctIn",NA,NA,NA,NA
"MO",0,0,1-01-01,0,0,"Worth County, Missouri",0,0,NA,NA,"No voting data yet","29227","NA","lessThan20pctIn",NA,NA,NA,NA
"MO",0,0,1-01-01,0,0,"Wright County, Missouri",0,0,NA,NA,"No voting data yet","29229","NA","lessThan20pctIn",NA,NA,NA,NA
"MO",0,0,1-01-01,0,0,"St. Louis city, Missouri",0,0,NA,NA,"No voting data yet","29510","NA","lessThan20pctIn",NA,NA,NA,NA
"MT",0,0,1-01-01,0,0,"Beaverhead County, Montana",0,0,NA,NA,"No voting data yet","30001","NA","lessThan20pctIn",NA,NA,NA,NA
"MT",0,0,1-01-01,0,0,"Big Horn County, Montana",0,0,NA,NA,"No voting data yet","30003","NA","lessThan20pctIn",NA,NA,NA,NA
"MT",0,0,1-01-01,0,0,"Blaine County, Montana",0,0,NA,NA,"No voting data yet","30005","NA","lessThan20pctIn",NA,NA,NA,NA
"MT",0,0,1-01-01,0,0,"Broadwater County, Montana",0,0,NA,NA,"No voting data yet","30007","NA","lessThan20pctIn",NA,NA,NA,NA
"MT",0,0,1-01-01,0,0,"Carbon County, Montana",0,0,NA,NA,"No voting data yet","30009","NA","lessThan20pctIn",NA,NA,NA,NA
"MT",0,0,1-01-01,0,0,"Carter County, Montana",0,0,NA,NA,"No voting data yet","30011","NA","lessThan20pctIn",NA,NA,NA,NA
"MT",0,0,1-01-01,0,0,"Cascade County, Montana",0,0,NA,NA,"No voting data yet","30013","NA","lessThan20pctIn",NA,NA,NA,NA
"MT",0,0,1-01-01,0,0,"Chouteau County, Montana",0,0,NA,NA,"No voting data yet","30015","NA","lessThan20pctIn",NA,NA,NA,NA
"MT",0,0,1-01-01,0,0,"Custer County, Montana",0,0,NA,NA,"No voting data yet","30017","NA","lessThan20pctIn",NA,NA,NA,NA
"MT",0,0,1-01-01,0,0,"Daniels County, Montana",0,0,NA,NA,"No voting data yet","30019","NA","lessThan20pctIn",NA,NA,NA,NA
"MT",0,0,1-01-01,0,0,"Dawson County, Montana",0,0,NA,NA,"No voting data yet","30021","NA","lessThan20pctIn",NA,NA,NA,NA
"MT",0,0,1-01-01,0,0,"Deer Lodge County, Montana",0,0,NA,NA,"No voting data yet","30023","NA","lessThan20pctIn",NA,NA,NA,NA
"MT",0,0,1-01-01,0,0,"Fallon County, Montana",0,0,NA,NA,"No voting data yet","30025","NA","lessThan20pctIn",NA,NA,NA,NA
"MT",0,0,1-01-01,0,0,"Fergus County, Montana",0,0,NA,NA,"No voting data yet","30027","NA","lessThan20pctIn",NA,NA,NA,NA
"MT",0,0,1-01-01,0,0,"Flathead County, Montana",0,0,NA,NA,"No voting data yet","30029","NA","lessThan20pctIn",NA,NA,NA,NA
"MT",0,0,1-01-01,0,0,"Gallatin County, Montana",0,0,NA,NA,"No voting data yet","30031","NA","lessThan20pctIn",NA,NA,NA,NA
"MT",0,0,1-01-01,0,0,"Garfield County, Montana",0,0,NA,NA,"No voting data yet","30033","NA","lessThan20pctIn",NA,NA,NA,NA
"MT",0,0,1-01-01,0,0,"Glacier County, Montana",0,0,NA,NA,"No voting data yet","30035","NA","lessThan20pctIn",NA,NA,NA,NA
"MT",0,0,1-01-01,0,0,"Golden Valley County, Montana",0,0,NA,NA,"No voting data yet","30037","NA","lessThan20pctIn",NA,NA,NA,NA
"MT",0,0,1-01-01,0,0,"Granite County, Montana",0,0,NA,NA,"No voting data yet","30039","NA","lessThan20pctIn",NA,NA,NA,NA
"MT",0,0,1-01-01,0,0,"Hill County, Montana",0,0,NA,NA,"No voting data yet","30041","NA","lessThan20pctIn",NA,NA,NA,NA
"MT",0,0,1-01-01,0,0,"Jefferson County, Montana",0,0,NA,NA,"No voting data yet","30043","NA","lessThan20pctIn",NA,NA,NA,NA
"MT",0,0,1-01-01,0,0,"Judith Basin County, Montana",0,0,NA,NA,"No voting data yet","30045","NA","lessThan20pctIn",NA,NA,NA,NA
"MT",0,0,1-01-01,0,0,"Lake County, Montana",0,0,NA,NA,"No voting data yet","30047","NA","lessThan20pctIn",NA,NA,NA,NA
"MT",0,0,1-01-01,0,0,"Lewis and Clark County, Montana",0,0,NA,NA,"No voting data yet","30049","NA","lessThan20pctIn",NA,NA,NA,NA
"MT",0,0,1-01-01,0,0,"Liberty County, Montana",0,0,NA,NA,"No voting data yet","30051","NA","lessThan20pctIn",NA,NA,NA,NA
"MT",0,0,1-01-01,0,0,"Lincoln County, Montana",0,0,NA,NA,"No voting data yet","30053","NA","lessThan20pctIn",NA,NA,NA,NA
"MT",0,0,1-01-01,0,0,"McCone County, Montana",0,0,NA,NA,"No voting data yet","30055","NA","lessThan20pctIn",NA,NA,NA,NA
"MT",0,0,1-01-01,0,0,"Madison County, Montana",0,0,NA,NA,"No voting data yet","30057","NA","lessThan20pctIn",NA,NA,NA,NA
"MT",0,0,1-01-01,0,0,"Meagher County, Montana",0,0,NA,NA,"No voting data yet","30059","NA","lessThan20pctIn",NA,NA,NA,NA
"MT",0,0,1-01-01,0,0,"Mineral County, Montana",0,0,NA,NA,"No voting data yet","30061","NA","lessThan20pctIn",NA,NA,NA,NA
"MT",0,0,1-01-01,0,0,"Missoula County, Montana",0,0,NA,NA,"No voting data yet","30063","NA","lessThan20pctIn",NA,NA,NA,NA
"MT",0,0,1-01-01,0,0,"Musselshell County, Montana",0,0,NA,NA,"No voting data yet","30065","NA","lessThan20pctIn",NA,NA,NA,NA
"MT",0,0,1-01-01,0,0,"Park County, Montana",0,0,NA,NA,"No voting data yet","30067","NA","lessThan20pctIn",NA,NA,NA,NA
"MT",0,0,1-01-01,0,0,"Petroleum County, Montana",0,0,NA,NA,"No voting data yet","30069","NA","lessThan20pctIn",NA,NA,NA,NA
"MT",0,0,1-01-01,0,0,"Phillips County, Montana",0,0,NA,NA,"No voting data yet","30071","NA","lessThan20pctIn",NA,NA,NA,NA
"MT",0,0,1-01-01,0,0,"Pondera County, Montana",0,0,NA,NA,"No voting data yet","30073","NA","lessThan20pctIn",NA,NA,NA,NA
"MT",0,0,1-01-01,0,0,"Powder River County, Montana",0,0,NA,NA,"No voting data yet","30075","NA","lessThan20pctIn",NA,NA,NA,NA
"MT",0,0,1-01-01,0,0,"Powell County, Montana",0,0,NA,NA,"No voting data yet","30077","NA","lessThan20pctIn",NA,NA,NA,NA
"MT",0,0,1-01-01,0,0,"Prairie County, Montana",0,0,NA,NA,"No voting data yet","30079","NA","lessThan20pctIn",NA,NA,NA,NA
"MT",0,0,1-01-01,0,0,"Ravalli County, Montana",0,0,NA,NA,"No voting data yet","30081","NA","lessThan20pctIn",NA,NA,NA,NA
"MT",0,0,1-01-01,0,0,"Richland County, Montana",0,0,NA,NA,"No voting data yet","30083","NA","lessThan20pctIn",NA,NA,NA,NA
"MT",0,0,1-01-01,0,0,"Roosevelt County, Montana",0,0,NA,NA,"No voting data yet","30085","NA","lessThan20pctIn",NA,NA,NA,NA
"MT",0,0,1-01-01,0,0,"Rosebud County, Montana",0,0,NA,NA,"No voting data yet","30087","NA","lessThan20pctIn",NA,NA,NA,NA
"MT",0,0,1-01-01,0,0,"Sanders County, Montana",0,0,NA,NA,"No voting data yet","30089","NA","lessThan20pctIn",NA,NA,NA,NA
"MT",0,0,1-01-01,0,0,"Sheridan County, Montana",0,0,NA,NA,"No voting data yet","30091","NA","lessThan20pctIn",NA,NA,NA,NA
"MT",0,0,1-01-01,0,0,"Silver Bow County, Montana",0,0,NA,NA,"No voting data yet","30093","NA","lessThan20pctIn",NA,NA,NA,NA
"MT",0,0,1-01-01,0,0,"Stillwater County, Montana",0,0,NA,NA,"No voting data yet","30095","NA","lessThan20pctIn",NA,NA,NA,NA
"MT",0,0,1-01-01,0,0,"Sweet Grass County, Montana",0,0,NA,NA,"No voting data yet","30097","NA","lessThan20pctIn",NA,NA,NA,NA
"MT",0,0,1-01-01,0,0,"Teton County, Montana",0,0,NA,NA,"No voting data yet","30099","NA","lessThan20pctIn",NA,NA,NA,NA
"MT",0,0,1-01-01,0,0,"Toole County, Montana",0,0,NA,NA,"No voting data yet","30101","NA","lessThan20pctIn",NA,NA,NA,NA
"MT",0,0,1-01-01,0,0,"Treasure County, Montana",0,0,NA,NA,"No voting data yet","30103","NA","lessThan20pctIn",NA,NA,NA,NA
"MT",0,0,1-01-01,0,0,"Valley County, Montana",0,0,NA,NA,"No voting data yet","30105","NA","lessThan20pctIn",NA,NA,NA,NA
"MT",0,0,1-01-01,0,0,"Wheatland County, Montana",0,0,NA,NA,"No voting data yet","30107","NA","lessThan20pctIn",NA,NA,NA,NA
"MT",0,0,1-01-01,0,0,"Wibaux County, Montana",0,0,NA,NA,"No voting data yet","30109","NA","lessThan20pctIn",NA,NA,NA,NA
"MT",0,0,1-01-01,0,0,"Yellowstone County, Montana",0,0,NA,NA,"No voting data yet","30111","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Adams County, Nebraska",0,0,NA,NA,"No voting data yet","31001","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Antelope County, Nebraska",0,0,NA,NA,"No voting data yet","31003","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Arthur County, Nebraska",0,0,NA,NA,"No voting data yet","31005","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Banner County, Nebraska",0,0,NA,NA,"No voting data yet","31007","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Blaine County, Nebraska",0,0,NA,NA,"No voting data yet","31009","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Boone County, Nebraska",0,0,NA,NA,"No voting data yet","31011","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Box Butte County, Nebraska",0,0,NA,NA,"No voting data yet","31013","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Boyd County, Nebraska",0,0,NA,NA,"No voting data yet","31015","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Brown County, Nebraska",0,0,NA,NA,"No voting data yet","31017","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Buffalo County, Nebraska",0,0,NA,NA,"No voting data yet","31019","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Burt County, Nebraska",0,0,NA,NA,"No voting data yet","31021","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Butler County, Nebraska",0,0,NA,NA,"No voting data yet","31023","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Cass County, Nebraska",0,0,NA,NA,"No voting data yet","31025","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Cedar County, Nebraska",0,0,NA,NA,"No voting data yet","31027","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Chase County, Nebraska",0,0,NA,NA,"No voting data yet","31029","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Cherry County, Nebraska",0,0,NA,NA,"No voting data yet","31031","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Cheyenne County, Nebraska",0,0,NA,NA,"No voting data yet","31033","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Clay County, Nebraska",0,0,NA,NA,"No voting data yet","31035","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Colfax County, Nebraska",0,0,NA,NA,"No voting data yet","31037","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Cuming County, Nebraska",0,0,NA,NA,"No voting data yet","31039","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Custer County, Nebraska",0,0,NA,NA,"No voting data yet","31041","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Dakota County, Nebraska",0,0,NA,NA,"No voting data yet","31043","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Dawes County, Nebraska",0,0,NA,NA,"No voting data yet","31045","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Dawson County, Nebraska",0,0,NA,NA,"No voting data yet","31047","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Deuel County, Nebraska",0,0,NA,NA,"No voting data yet","31049","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Dixon County, Nebraska",0,0,NA,NA,"No voting data yet","31051","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Dodge County, Nebraska",0,0,NA,NA,"No voting data yet","31053","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Douglas County, Nebraska",0,0,NA,NA,"No voting data yet","31055","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Dundy County, Nebraska",0,0,NA,NA,"No voting data yet","31057","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Fillmore County, Nebraska",0,0,NA,NA,"No voting data yet","31059","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Franklin County, Nebraska",0,0,NA,NA,"No voting data yet","31061","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Frontier County, Nebraska",0,0,NA,NA,"No voting data yet","31063","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Furnas County, Nebraska",0,0,NA,NA,"No voting data yet","31065","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Gage County, Nebraska",0,0,NA,NA,"No voting data yet","31067","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Garden County, Nebraska",0,0,NA,NA,"No voting data yet","31069","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Garfield County, Nebraska",0,0,NA,NA,"No voting data yet","31071","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Gosper County, Nebraska",0,0,NA,NA,"No voting data yet","31073","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Grant County, Nebraska",0,0,NA,NA,"No voting data yet","31075","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Greeley County, Nebraska",0,0,NA,NA,"No voting data yet","31077","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Hall County, Nebraska",0,0,NA,NA,"No voting data yet","31079","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Hamilton County, Nebraska",0,0,NA,NA,"No voting data yet","31081","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Harlan County, Nebraska",0,0,NA,NA,"No voting data yet","31083","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Hayes County, Nebraska",0,0,NA,NA,"No voting data yet","31085","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Hitchcock County, Nebraska",0,0,NA,NA,"No voting data yet","31087","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Holt County, Nebraska",0,0,NA,NA,"No voting data yet","31089","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Hooker County, Nebraska",0,0,NA,NA,"No voting data yet","31091","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Howard County, Nebraska",0,0,NA,NA,"No voting data yet","31093","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Jefferson County, Nebraska",0,0,NA,NA,"No voting data yet","31095","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Johnson County, Nebraska",0,0,NA,NA,"No voting data yet","31097","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Kearney County, Nebraska",0,0,NA,NA,"No voting data yet","31099","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Keith County, Nebraska",0,0,NA,NA,"No voting data yet","31101","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Keya Paha County, Nebraska",0,0,NA,NA,"No voting data yet","31103","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Kimball County, Nebraska",0,0,NA,NA,"No voting data yet","31105","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Knox County, Nebraska",0,0,NA,NA,"No voting data yet","31107","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Lancaster County, Nebraska",0,0,NA,NA,"No voting data yet","31109","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Lincoln County, Nebraska",0,0,NA,NA,"No voting data yet","31111","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Logan County, Nebraska",0,0,NA,NA,"No voting data yet","31113","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Loup County, Nebraska",0,0,NA,NA,"No voting data yet","31115","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"McPherson County, Nebraska",0,0,NA,NA,"No voting data yet","31117","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Madison County, Nebraska",0,0,NA,NA,"No voting data yet","31119","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Merrick County, Nebraska",0,0,NA,NA,"No voting data yet","31121","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Morrill County, Nebraska",0,0,NA,NA,"No voting data yet","31123","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Nance County, Nebraska",0,0,NA,NA,"No voting data yet","31125","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Nemaha County, Nebraska",0,0,NA,NA,"No voting data yet","31127","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Nuckolls County, Nebraska",0,0,NA,NA,"No voting data yet","31129","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Otoe County, Nebraska",0,0,NA,NA,"No voting data yet","31131","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Pawnee County, Nebraska",0,0,NA,NA,"No voting data yet","31133","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Perkins County, Nebraska",0,0,NA,NA,"No voting data yet","31135","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Phelps County, Nebraska",0,0,NA,NA,"No voting data yet","31137","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Pierce County, Nebraska",0,0,NA,NA,"No voting data yet","31139","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Platte County, Nebraska",0,0,NA,NA,"No voting data yet","31141","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Polk County, Nebraska",0,0,NA,NA,"No voting data yet","31143","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Red Willow County, Nebraska",0,0,NA,NA,"No voting data yet","31145","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Richardson County, Nebraska",0,0,NA,NA,"No voting data yet","31147","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Rock County, Nebraska",0,0,NA,NA,"No voting data yet","31149","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Saline County, Nebraska",0,0,NA,NA,"No voting data yet","31151","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Sarpy County, Nebraska",0,0,NA,NA,"No voting data yet","31153","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Saunders County, Nebraska",0,0,NA,NA,"No voting data yet","31155","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Scotts Bluff County, Nebraska",0,0,NA,NA,"No voting data yet","31157","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Seward County, Nebraska",0,0,NA,NA,"No voting data yet","31159","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Sheridan County, Nebraska",0,0,NA,NA,"No voting data yet","31161","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Sherman County, Nebraska",0,0,NA,NA,"No voting data yet","31163","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Sioux County, Nebraska",0,0,NA,NA,"No voting data yet","31165","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Stanton County, Nebraska",0,0,NA,NA,"No voting data yet","31167","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Thayer County, Nebraska",0,0,NA,NA,"No voting data yet","31169","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Thomas County, Nebraska",0,0,NA,NA,"No voting data yet","31171","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Thurston County, Nebraska",0,0,NA,NA,"No voting data yet","31173","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Valley County, Nebraska",0,0,NA,NA,"No voting data yet","31175","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Washington County, Nebraska",0,0,NA,NA,"No voting data yet","31177","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Wayne County, Nebraska",0,0,NA,NA,"No voting data yet","31179","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Webster County, Nebraska",0,0,NA,NA,"No voting data yet","31181","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"Wheeler County, Nebraska",0,0,NA,NA,"No voting data yet","31183","NA","lessThan20pctIn",NA,NA,NA,NA
"NE",0,0,1-01-01,0,0,"York County, Nebraska",0,0,NA,NA,"No voting data yet","31185","NA","lessThan20pctIn",NA,NA,NA,NA
"NV",0,0,1-01-01,0,0,"Churchill County, Nevada",0,0,NA,NA,"No voting data yet","32001","NA","lessThan20pctIn",NA,NA,NA,NA
"NV",0,0,1-01-01,0,0,"Clark County, Nevada",0,0,NA,NA,"No voting data yet","32003","NA","lessThan20pctIn",NA,NA,NA,NA
"NV",0,0,1-01-01,0,0,"Douglas County, Nevada",0,0,NA,NA,"No voting data yet","32005","NA","lessThan20pctIn",NA,NA,NA,NA
"NV",0,0,1-01-01,0,0,"Elko County, Nevada",0,0,NA,NA,"No voting data yet","32007","NA","lessThan20pctIn",NA,NA,NA,NA
"NV",0,0,1-01-01,0,0,"Esmeralda County, Nevada",0,0,NA,NA,"No voting data yet","32009","NA","lessThan20pctIn",NA,NA,NA,NA
"NV",0,0,1-01-01,0,0,"Eureka County, Nevada",0,0,NA,NA,"No voting data yet","32011","NA","lessThan20pctIn",NA,NA,NA,NA
"NV",0,0,1-01-01,0,0,"Humboldt County, Nevada",0,0,NA,NA,"No voting data yet","32013","NA","lessThan20pctIn",NA,NA,NA,NA
"NV",0,0,1-01-01,0,0,"Lander County, Nevada",0,0,NA,NA,"No voting data yet","32015","NA","lessThan20pctIn",NA,NA,NA,NA
"NV",0,0,1-01-01,0,0,"Lincoln County, Nevada",0,0,NA,NA,"No voting data yet","32017","NA","lessThan20pctIn",NA,NA,NA,NA
"NV",0,0,1-01-01,0,0,"Lyon County, Nevada",0,0,NA,NA,"No voting data yet","32019","NA","lessThan20pctIn",NA,NA,NA,NA
"NV",0,0,1-01-01,0,0,"Mineral County, Nevada",0,0,NA,NA,"No voting data yet","32021","NA","lessThan20pctIn",NA,NA,NA,NA
"NV",0,0,1-01-01,0,0,"Nye County, Nevada",0,0,NA,NA,"No voting data yet","32023","NA","lessThan20pctIn",NA,NA,NA,NA
"NV",0,0,1-01-01,0,0,"Pershing County, Nevada",0,0,NA,NA,"No voting data yet","32027","NA","lessThan20pctIn",NA,NA,NA,NA
"NV",0,0,1-01-01,0,0,"Storey County, Nevada",0,0,NA,NA,"No voting data yet","32029","NA","lessThan20pctIn",NA,NA,NA,NA
"NV",0,0,1-01-01,0,0,"Washoe County, Nevada",0,0,NA,NA,"No voting data yet","32031","NA","lessThan20pctIn",NA,NA,NA,NA
"NV",0,0,1-01-01,0,0,"White Pine County, Nevada",0,0,NA,NA,"No voting data yet","32033","NA","lessThan20pctIn",NA,NA,NA,NA
"NV",0,0,1-01-01,0,0,"Carson City, Nevada",0,0,NA,NA,"No voting data yet","32510","NA","lessThan20pctIn",NA,NA,NA,NA
"NH",0,0,1-01-01,0,0,"Belknap County, New Hampshire",0,0,NA,NA,"No voting data yet","33001","NA","lessThan20pctIn",NA,NA,NA,NA
"NH",0,0,1-01-01,0,0,"Carroll County, New Hampshire",0,0,NA,NA,"No voting data yet","33003","NA","lessThan20pctIn",NA,NA,NA,NA
"NH",0,0,1-01-01,0,0,"Cheshire County, New Hampshire",0,0,NA,NA,"No voting data yet","33005","NA","lessThan20pctIn",NA,NA,NA,NA
"NH",0,0,1-01-01,0,0,"Coos County, New Hampshire",0,0,NA,NA,"No voting data yet","33007","NA","lessThan20pctIn",NA,NA,NA,NA
"NH",0,0,1-01-01,0,0,"Grafton County, New Hampshire",0,0,NA,NA,"No voting data yet","33009","NA","lessThan20pctIn",NA,NA,NA,NA
"NH",0,0,1-01-01,0,0,"Hillsborough County, New Hampshire",0,0,NA,NA,"No voting data yet","33011","NA","lessThan20pctIn",NA,NA,NA,NA
"NH",0,0,1-01-01,0,0,"Merrimack County, New Hampshire",0,0,NA,NA,"No voting data yet","33013","NA","lessThan20pctIn",NA,NA,NA,NA
"NH",0,0,1-01-01,0,0,"Rockingham County, New Hampshire",0,0,NA,NA,"No voting data yet","33015","NA","lessThan20pctIn",NA,NA,NA,NA
"NH",0,0,1-01-01,0,0,"Strafford County, New Hampshire",0,0,NA,NA,"No voting data yet","33017","NA","lessThan20pctIn",NA,NA,NA,NA
"NH",0,0,1-01-01,0,0,"Sullivan County, New Hampshire",0,0,NA,NA,"No voting data yet","33019","NA","lessThan20pctIn",NA,NA,NA,NA
"NJ",0,0,1-01-01,0,0,"Atlantic County, New Jersey",0,0,NA,NA,"No voting data yet","34001","NA","lessThan20pctIn",NA,NA,NA,NA
